user,trd_times,total_count,B_out,C_in,out_count,in_count
U0CB7E1,315,334.23999999983243,274,41,3103901.8399999966,3104236.08
UE15C69,314,1465.8600000000017,295,19,12007.889999999994,13473.750000000002
U0E9B02,313,16822.960000000006,283,30,2268994.39,2285817.35
UBCF98C,313,-14575.580000000004,267,46,145846.98999999996,131271.41
U1BD97C,313,-400.3900000000576,161,152,1598185.2400000002,1597784.8499999996
U17F23A,313,-5436.12999999999,290,23,42081.79999999999,36645.67
U915504,313,-2825.609999999949,263,50,1654079.4899999998,1651253.88
UF0DD4A,312,882.5000000000291,168,144,1045319.05,1046201.55
U8531A3,312,146.27999999999736,214,98,97001.56000000001,97147.84000000001
UD23E76,311,-1773.9199999999987,256,55,12774.449999999995,11000.53
U82D2E8,311,-69422.49000000002,279,32,463054.68000000005,393632.19000000006
UE7EB8C,310,3995.860000000008,273,37,78525.25999999997,82521.11999999998
U78781D,310,-472.03000000000156,216,94,269049.54000000004,268577.51
U7AF826,310,-395.0099999999911,281,29,280646.47999999986,280251.47
U2F27D7,310,-7360.969999999999,284,26,34616.49,27255.520000000004
U4B04C0,309,-6704.969999999993,266,43,66375.15,59670.18
UE4EA69,309,12674.479999999996,290,19,154526.91999999998,167201.4
UFA3C61,309,444964.58,285,24,149708.07000000004,594672.6500000001
U0F0548,309,1490.6500000000028,254,55,33706.299999999996,35196.95
UBD19C7,309,-173124.31999999992,293,16,392802.79999999993,219678.48
UA4713F,309,9326.68999999999,280,29,191647.25999999998,200973.94999999998
UDDA1E4,309,-2266.609999999995,206,103,2110464.6199999996,2108198.01
U53AE8F,308,4891.999999999996,302,6,27053.96000000001,31945.96
UB4311F,308,-27078.399999999987,296,12,82578.85,55500.45
U49D5B9,308,-11980.619999999966,228,80,735314.75,723334.13
UAEBFA2,308,26294.589999999993,299,9,22933.080000000005,49227.67000000001
UDE284B,307,-31812.079999999994,271,36,1540214.7500000007,1508402.6699999995
U3B3DDA,307,-22657.899999999998,293,14,63347.10999999999,40689.21
U04ADA3,306,2333.8199999999997,298,8,125581.86000000002,127915.68
UC0A624,306,19088.25,259,47,85339.09,104427.34
UA7D199,306,-25885.310000000052,241,65,63248.540000000015,37363.23000000001
U225639,306,4185.72,265,41,88189.98000000001,92375.69999999998
U0619C1,305,-6167.0100000001585,280,25,776205.0000000003,770037.99
UCF60F2,304,1128.5100000000007,225,79,71322.63999999998,72451.15000000001
U29E0B4,304,-3514.210000000002,204,100,60727.509999999995,57213.30000000001
UDD2716,304,-18309.240000000013,228,76,792283.05,773973.8099999999
UCCE2FF,304,574.9700000000003,298,6,8821.999999999996,9396.970000000001
U9CA569,304,42680.43999999999,279,25,196068.06999999986,238748.51000000004
U8A7EAF,304,32681.03,250,54,1309266.58,1341947.6099999999
UEC4EFB,303,-394099.28,261,42,729616.95,335517.6699999999
UC4C5D0,303,4358.10999999999,280,23,43633.62000000001,47991.73000000001
U98B7D5,303,27758.649999999987,282,21,145790.25,173548.90000000002
U5B4CC2,302,-5196.820000000003,177,125,583739.42,578542.6000000001
UDD9E36,302,-33478.539999999986,161,141,277075.98,243597.44
U499501,301,30062.530000000028,246,55,140097.48999999996,170160.02000000002
U7CF6C8,301,28064.340000000044,186,115,1463142.6999999997,1491207.04
U52CE62,301,-127761.9700000001,268,33,275771.6299999995,148009.65999999997
U10FFCC,301,-20647.759999999995,189,112,644090.2799999996,623442.5199999998
UF82F1D,301,4419.25,266,35,159355.27000000002,163774.52000000002
U1AD587,301,206.359999999995,292,9,19321.510000000002,19527.87
UFFF441,301,0.9499999999898137,205,96,245630.59999999998,245631.55
U6CCF4E,301,22898.2,278,23,42689.82,65588.01999999999
U44F356,300,902.1000000000033,287,13,34108.79,35010.89
UBE165A,300,114380.04999999994,259,41,1734756.1099999999,1849136.16
UFFDFA1,299,1856.340000000013,249,50,340951.42000000144,342807.76000000007
U0D9761,299,-40896.36999999994,266,33,1063636.08,1022739.71
U3A17AF,299,-229.13000000000648,292,7,24790.820000000007,24561.69
U4BB11E,299,-125.36000000001047,272,27,27848.840000000084,27723.479999999996
U8CA173,299,-6.839999999989232,151,148,1304204.39,1304197.5499999996
U9D1A53,299,-2059.810000000012,296,3,27277.240000000013,25217.43
U1B9BB2,299,-3098.360000000008,271,28,70763.07000000004,67664.70999999999
U6D786C,299,24980.48,278,21,69623.79000000001,94604.26999999999
U25C489,299,15685.299999999961,145,154,499140.7499999999,514826.04999999993
U77FABA,298,49342.84999999995,251,47,1299453.7900000005,1348796.6400000001
UD3C14C,298,220673.5099999997,285,13,297548.94000000024,518222.45000000007
U2BE5AF,298,-8071.989999999898,248,50,992167.41,984095.42
UCC35E4,298,8506.260000000007,276,22,30940.290000000008,39446.55
UBE87EA,297,-110041.33,247,50,1128430.8900000001,1018389.5600000002
U805F64,297,65414.42000000004,270,27,310953.6300000001,376368.0500000001
U900871,296,-356257.78000000014,173,123,2203558.8,1847301.02
UD91AB4,296,389.6599999999994,158,138,31359.43999999999,31749.100000000002
U026E9F,296,-188609.27,278,18,290530.99,101921.72
U0E76EF,296,-1816.5600000000024,256,40,48535.770000000055,46719.210000000014
U122530,296,-10627.299999999994,282,14,57737.810000000005,47110.509999999995
UF56BCB,296,-1965.4100000000005,281,15,40448.12,38482.71
U646A86,294,3686.4599999999955,281,13,25636.95999999999,29323.42
U0CE1E3,294,-483.10999999999916,276,18,13385.889999999998,12902.779999999999
UB439F7,294,3183.7299999999987,267,27,70021.77,73205.5
U5FCCEB,294,-1127.6699999999778,216,78,711369.6599999998,710241.9899999999
U1287F8,293,-667.0699999999979,289,4,35291.219999999994,34624.15
UACAA14,293,-1446.629999999976,267,26,233888.30999999997,232441.68000000002
UDD054F,293,20167.120000000006,242,51,465799.3200000003,485966.44
UC9D610,293,-3072.109999999988,271,22,56237.87999999995,53165.76999999999
U843B55,293,-3165.4200000000014,269,24,21882.790000000008,18717.370000000003
UEF3E53,292,-2250.4399999999896,211,81,732759.4,730508.9600000002
U01A475,292,17735.98,278,14,14306.009999999993,32041.99
U34C5A9,292,-48261.86000000004,200,92,564263.2599999999,516001.39999999997
UF87920,292,-19629.35,244,48,654834.7899999998,635205.44
U90EC36,291,47271.22000000003,269,22,168909.01999999996,216180.24000000005
U338E1A,290,18538.56999999994,258,32,120638.40999999999,139176.97999999998
U169828,290,-45734.45999999999,156,134,1436509.53,1390775.07
U8C9D8C,290,2340.630000000012,232,58,109825.38000000002,112166.01000000001
U8DF817,290,25761.220000000027,146,144,1015705.2300000001,1041466.4500000001
UED1BA5,290,27615.709999999985,268,22,161565.30999999997,189181.01999999996
UB86F60,289,5400.250000000002,261,28,270544.5600000001,275944.81
U272956,289,-2245.4900000000052,155,134,933175.7400000001,930930.2499999998
U523F99,289,-1021027.33,254,35,2467897.6700000004,1446870.34
UBEA26C,289,-6523.819999999992,229,60,281642.24,275118.42000000004
U066B3A,289,-68.92999999999984,282,7,13063.379999999997,12994.45
U461EB1,289,-32143.77999999997,269,20,304223.4899999997,272079.71
U267ABF,289,400.10999999999854,206,83,166034.10000000003,166434.21000000005
U7FD91B,289,-9684.489999999996,253,36,235393.34999999995,225708.86
UA52238,289,-1332.2100000000037,264,25,66755.62000000001,65423.41
U10C9B0,288,-395.77999999999514,166,122,167967.06,167571.28000000003
U0807D0,288,-24317.35,261,27,48406.79000000003,24089.44
UD408DE,288,147917.20999999996,256,32,141784.93999999994,289702.15
U0C4D1E,288,36920.030000000086,234,54,1106558.6799999997,1143478.7100000002
U83872B,287,15119.520000000002,279,8,19988.97,35108.49
UDE3607,287,42277.56000000001,247,40,114965.26,157242.82
UD6CAFA,287,197934.18000000005,247,40,952211.65,1150145.83
U55047B,287,26092.05,167,120,1446375.6800000002,1472467.7300000004
U163324,287,836.2299999999979,239,48,31823.890000000007,32660.11999999999
U2F38CD,287,-16425.46000000002,271,16,85556.06000000003,69130.59999999999
U5B92FA,286,-2821499.98,227,59,4429727.1,1608227.12
U5CBE47,286,45.33999999999892,245,41,34138.51999999999,34183.85999999999
UF3AE89,286,10.480000000005361,272,14,36072.750000000015,36083.23
UC6A9A9,286,1764.469999999993,230,56,401430.79000000004,403195.26000000007
UE54C84,286,10400.98,274,12,22569.129999999994,32970.11
UCCC412,285,-48340.21000000005,258,27,241977.84000000003,193637.63
UE84D27,285,3655.01,230,55,60063.22,63718.23
U046976,285,-753.1599999999999,270,15,36906.39000000002,36153.23
UAE4E9C,284,8868.890000000003,274,10,22868.720000000023,31737.61
U8435E7,284,56253.570000000014,200,84,167064.55999999997,223318.13000000003
U5BBB82,284,-24997.290000000045,234,50,852913.0,827915.71
U225CAA,284,9148.020000000008,263,21,74498.44999999998,83646.47
U6B4E83,284,7936.989999999996,248,36,123121.29999999999,131058.29000000001
U869530,283,219100.04000000004,232,51,1029284.8,1248384.8400000003
U3F685C,283,-1644.68,278,5,13747.67,12102.99
U45BA6B,283,1865.4100000000171,263,20,53129.89000000006,54995.3
UFDA774,283,19399.699999999993,235,48,324269.08,343668.78
UB72267,282,-5466.639999999999,267,15,28347.48,22880.84
U9925EA,282,-1546.7300000000014,265,17,81153.75000000001,79607.01999999999
U61D85B,282,-1566.2799999999943,180,102,394284.3900000001,392718.11
UA48DE9,282,-6102.390000000014,193,89,335692.32,329589.93
UCB7ECD,282,144203.85000000003,227,55,480706.62000000005,624910.4700000001
U81E7E5,282,41026.529999999795,256,26,1581724.76,1622751.29
U9718A0,282,-7401.5299999999625,267,15,208097.52,200695.99
U1EFD93,282,10629.629999999994,202,80,335317.3300000001,345946.96
U79B17D,281,-21628.21,265,16,109049.07,87420.86000000002
U2E05B8,281,-1623.0299999999975,276,5,31600.66999999999,29977.64
UDACB00,281,-4852.789999999998,269,12,127943.0500000001,123090.26
UF1654F,280,6040.129999999995,252,28,214759.71000000008,220799.83999999997
U1CD84F,280,1390.4700000000014,270,10,20393.980000000007,21784.45
U251E4D,280,324474.3099999999,255,25,2147555.4599999986,2472029.77
U8778C6,280,-925.9999999999968,195,85,123326.46000000002,122400.45999999998
U327D17,280,-6387.609999999999,274,6,19450.30999999999,13062.7
UD9392C,280,17770.060000000023,196,84,411257.55000000016,429027.61000000004
U688209,279,3240.309999999993,204,75,347267.36999999994,350507.68
U56B047,279,-6362.4299999999985,239,40,125133.08,118770.65
UFD20ED,279,-1057.3200000000038,249,30,102692.48999999995,101635.17
UF5629D,279,-2870.349999999999,235,44,137452.05,134581.69999999998
U051CBE,278,6381.970000000005,265,13,18922.91999999999,25304.89
U135746,278,-20721.639999999992,262,16,97169.75,76448.11
UBE475D,278,14504.460000000006,241,37,291460.1300000001,305964.58999999997
U1AA9E4,277,49241.7300000001,253,24,320719.0999999998,369960.83
U9EB6C8,277,-142759.96,272,5,153558.79,10798.83
UABD017,277,593.6999999999916,222,55,249008.21999999986,249601.92000000004
UE1E583,277,-341.8200000000023,231,46,24749.15999999999,24407.34
UF5A8FB,277,-9.790000000047598,135,142,75705.22000000002,75695.43
U923642,276,-8249.069999999972,260,16,62838.20000000007,54589.13
U4549DD,276,20853.87000000001,221,55,447854.04,468707.91
U4F919D,276,-23808.040000000023,260,16,109908.41000000003,86100.37000000001
UB8D177,276,-3392.249999999999,262,14,14869.650000000001,11477.4
UB674F0,275,9757.939999999937,249,26,1251606.5399999998,1261364.48
U73F40E,275,4573.630000000003,207,68,140751.75,145325.38
U00E5C6,275,-1004.9600000000017,261,14,17150.820000000003,16145.860000000002
U39578C,275,-244.0100000000008,259,16,42815.670000000006,42571.659999999996
UCAD5B5,275,-95.57999999999925,223,52,30297.399999999998,30201.82
UA8259B,274,-4267.000000000021,224,50,40884.70999999999,36617.709999999985
U8B4F58,274,3656.0899999999997,264,10,19882.71,23538.800000000003
UD52B38,274,-98794.86999999992,207,67,573793.1299999998,474998.25999999995
U7A9643,274,-3949.0200000000013,206,68,138304.81000000003,134355.79
U435A30,274,-6446.389999999994,250,24,64243.62000000003,57797.23
U2D4074,274,-93971.07999999981,210,64,4109437.5999999996,4015466.52
U5BC9FF,273,-5678.790000000004,109,164,392829.3,387150.50999999966
UC63E7C,273,-13855.869999999999,220,53,51270.45000000001,37414.579999999994
U6CD963,273,-3283.6600000003127,235,38,2403460.879999999,2400177.2199999993
UAF1FDC,273,19290.590000000004,216,57,99168.47999999998,118459.07
U710EC8,273,-6958.9,151,122,544644.4900000001,537685.59
U133A58,273,-47557.01000000012,199,74,214910.35999999978,167353.34999999998
UFB495B,272,-4018.3500000000986,64,208,330189.14999999997,326170.79999999993
U291F39,272,489.19999999999754,253,19,40694.05000000004,41183.25
U41996B,272,-6477.499999999993,251,21,28947.01999999999,22469.52
U6494F9,272,-143.23000000000025,263,9,13383.750000000002,13240.52
U4CA3ED,271,-4284.61,247,24,36747.090000000004,32462.479999999996
U681F36,271,1909.4300000000048,167,104,145246.06999999998,147155.5
UC8A8F3,271,1213.8899999999953,247,24,68802.57999999999,70016.47
U2DDC56,271,-7623.009999999995,226,45,126393.09,118770.08
U0B88CE,271,-4672.559999999995,257,14,33738.74000000001,29066.18
U838B25,271,-129417.20999999996,241,30,653394.4500000002,523977.24000000017
UB11630,270,901.1499999999995,254,16,13682.619999999995,14583.769999999999
UEEA684,270,2116.6500000000015,200,70,28904.53,31021.180000000004
U150F52,270,12805.470000000003,252,18,56996.96000000002,69802.43000000001
UF45A0B,270,-45742.689999999995,230,40,1090063.8900000004,1044321.2
U44B6A4,270,-7332.760000000014,213,57,421673.00999999983,414340.25000000006
U2F12CB,270,-1856.4000000000005,240,30,28915.569999999996,27059.170000000002
UB257ED,270,-4507.910000000014,240,30,96956.77000000002,92448.86000000002
UC267DD,270,29488.119999999995,150,120,352716.7999999999,382204.92000000004
U3D0578,270,3575.9399999999996,248,22,111914.95,115490.89
UD9597E,270,-1762.6200000000106,192,78,431108.2100000001,429345.59
U1245AF,270,-40051.75,162,108,2700325.0100000002,2660273.26
UE7A62F,270,-28891.46,170,100,2069078.55,2040187.09
UDC9D19,269,1792.0400000000154,156,113,307463.36,309255.39999999997
UA218A8,269,10510.769999999997,168,101,268099.84,278610.61
U4B0BBA,269,49216.23,253,16,27101.809999999998,76318.04
UDEC80F,269,-68861.92000000003,253,16,205461.13000000006,136599.21
U344DC6,269,251.3600000000021,249,20,89347.07999999999,89598.43999999999
U6F2DEF,269,9271.14,258,11,69030.69,78301.83
U932A30,269,1894.4900000000002,264,5,29944.439999999995,31838.93
UCCBC11,269,-34303.22000000003,203,66,1741392.14,1707088.9200000002
U05C8FF,269,-2128.249999999999,252,17,57041.44999999999,54913.200000000004
U9E9C45,269,-6840.59,213,56,58244.91999999998,51404.330000000016
U33EDD9,268,1986.2399999999893,242,26,99540.68,101526.91999999998
UE1DF9F,268,5031.099999999993,182,86,397404.6699999999,402435.76999999996
U9E53D8,268,3139.790000000002,176,92,178443.75000000017,181583.54000000004
UA70947,268,-79402.95000000001,173,95,576033.1099999999,496630.1599999999
U6C728B,268,-35463.45000000001,218,50,579470.98,544007.53
UB8549E,268,-261.24999999999454,174,94,254364.7499999999,254103.49999999997
UD707DB,268,-189.19000000000597,254,14,41284.61000000001,41095.42
UFACF71,268,1475.9499999999998,260,8,5437.370000000001,6913.320000000001
U673592,268,-3421.07,262,6,20653.16999999999,17232.1
UAC8720,268,-217034.24000000005,249,19,522492.9599999999,305458.72000000003
UC7D342,267,-11698.869999999997,236,31,105549.59000000003,93850.72000000002
U9A7086,267,-18.0400000000015,187,80,45532.500000000015,45514.46000000001
U4015A7,267,-2506.3600000000342,146,121,735504.2999999999,732997.9400000004
U3EC9FB,267,-2153.410000000016,240,27,199035.21000000002,196881.79999999996
U3F2CB3,267,-3179.3900000002614,232,35,1405958.5399999989,1402779.1500000001
UDE6B63,267,25170.35000000023,180,87,1984659.04,2009829.3900000001
U9DC7AF,266,11207.709999999972,214,52,252870.72999999995,264078.43999999994
UDCF316,266,-70342.57999999999,160,106,1732885.3400000003,1662542.76
UEEBB80,266,-20.159999999998035,199,67,221461.36999999997,221441.21
U6B845F,266,-9614.34,252,14,37156.03999999999,27541.699999999997
U23BBCF,266,3173.939999999996,207,59,329592.54999999993,332766.48999999993
U9ACD7A,265,-3946.590000000001,261,4,3956.4600000000014,9.87
U94D122,265,-7299.870000000001,248,17,20939.759999999995,13639.889999999998
U79DBA4,265,5670.159999999966,235,30,384452.01999999984,390122.18000000005
UFD7B5E,265,-3688.120000000002,240,25,11358.459999999994,7670.34
U126F6E,265,-44657.88000000011,189,76,4939863.42,4895205.539999998
U925EC2,265,-1058.859999999997,221,44,69526.86,68468.0
UE2E132,265,3961.2000000000066,217,48,11124.749999999998,15085.950000000006
U4E7A0A,265,-297.7900000000036,234,31,411672.55,411374.76
U752C51,265,-13884.800000000003,243,22,152395.38,138510.58000000002
UBBDF0E,265,-2182.3200000000033,255,10,41504.520000000026,39322.2
U395CBE,264,22323.77,253,11,37067.32,59391.090000000004
U913A3B,264,33446.35999999997,205,59,463585.31000000006,497031.67000000004
UB2FA4B,264,-9086.709999999995,245,19,54771.78000000001,45685.07
UA3C9F7,264,606.659999999999,227,37,103806.4800000001,104413.14
UB4EC10,264,2726.99,235,29,48621.25,51348.24
U5FD553,264,392.2399999999989,240,24,112091.69999999998,112483.93999999999
U3AE75C,264,3684.9300000000094,226,38,82744.72000000002,86429.65000000001
UA4A64B,263,7818.399999999998,143,120,47115.71000000001,54934.11000000001
U575F5D,263,-142185.0399999999,217,46,1834518.5699999994,1692333.5300000003
U241B01,263,-5946.049999999992,170,93,353908.60000000003,347962.55
U87A238,263,8945.79000000001,112,151,334292.97,343238.75999999966
U2A9854,262,310.7299999999923,234,28,71762.12000000002,72072.85
UA0EC49,262,595.2299999999889,241,21,158969.87999999998,159565.11
U277693,262,-5658.800000000043,184,78,474055.8700000001,468397.07
U53FD4B,262,-899.6800000000127,238,24,82482.66,81582.97999999998
UAE549E,262,-2938.9500000000317,203,59,231742.22999999998,228803.28
UFBEF94,262,26531.70999999997,251,11,59439.76000000001,85971.47
UF504D7,262,25248.61000000001,236,26,92909.2,118157.81
UDF23F3,261,-93790.48000000004,225,36,162683.01999999996,68892.54000000001
UC5A967,261,-478761.29999999993,239,22,1993692.35,1514931.05
U0CBBF3,261,-45975.669999999984,221,40,340649.2300000001,294673.56
