,user,trd_times,total_count,B_out,C_in,out_count,in_count
385,U26368,504,-999.7600000000095,442,62,196143.08,195143.31999999998
386,U863761,504,3981.7800000000034,301,203,126502.23,130484.01
387,U35656,504,-18955.209999999825,396,108,1241227.0199999998,1222271.81
388,U16841,503,-202244.41000000018,478,25,653466.2599999998,451221.8499999996
389,U39553,503,-5069.510000000009,479,24,248055.2,242985.69
390,U14624,503,-384564.9900000001,457,46,1514029.01,1129464.02
391,U1319578,502,-149.57000000000005,274,228,8687.51,8537.94
392,U27199,502,-95322.18999999987,487,15,274315.4900000003,178993.3000000004
393,U34007,502,-199294.32,421,81,1135471.9799999997,936177.6599999997
394,U28483,501,-4874.200000000042,301,200,978152.0000000002,973277.8000000002
395,U11807,501,-21190.619999999937,338,163,1810572.23,1789381.61
396,U11501,501,1644.319999999998,431,70,82122.21,83766.53
397,U38279,501,-824.8699999999953,417,84,647442.6599999999,646617.7899999999
398,U14123,500,657.1400000000249,332,168,736048.2999999998,736705.4399999998
399,U14854,500,-119265.89000000004,475,25,1786317.6900000006,1667051.8000000005
400,U14715,499,28152.820000000036,478,21,664649.74,692802.56
401,U19469,499,-2568.1100000000088,424,75,233533.94,230965.83
402,U30038,499,-29100.52999999999,369,130,580333.87,551233.34
403,U25558,499,6405.689999999603,423,76,2516049.7100000004,2522455.4
404,U10984,498,-1391.5700000001161,361,137,4770859.059999999,4769467.489999998
405,U33478,498,-185268.86999999994,438,60,871284.37,686015.5
406,U23255,498,80819.20000000023,467,31,1662858.08,1743677.2800000003
407,U40784,498,73665.02000000008,455,43,1291374.0699999994,1365039.0899999994
408,U34367,497,84356.63000000006,395,102,697582.4899999998,781939.1199999999
409,U33544,496,-8736.279999999937,272,224,1244205.73,1235469.45
410,U14812,495,-67265.31000000081,313,182,13700984.489999995,13633719.179999994
411,U40061,495,691445.8699999999,375,120,6808467.649999999,7499913.52
412,U23435,495,39732.17000000004,287,208,4076891.2199999983,4116623.3899999983
413,U729632,494,6.000000000000881,251,243,49821.76,49827.76
414,U17465,494,-218799.70000000016,474,20,773252.1100000003,554452.4100000001
415,U29386,494,-27983.999999999993,466,28,69381.16999999998,41397.16999999999
416,U41296,494,5480.170000000035,373,121,200853.77000000002,206333.94000000006
417,U12948,494,1019.4800000010109,394,100,2891647.990000002,2892667.470000003
418,U1047192,493,-459.5300000000002,265,228,22883.719999999998,22424.19
419,U40266,493,45383.70999999997,457,36,143137.17,188520.87999999998
420,U28485,492,106900.34000000023,250,242,912905.4700000002,1019805.8100000004
421,U32467,492,28463.059999999998,449,43,580257.29,608720.3500000001
422,U39205,492,-10651.819999999998,474,18,98245.72,87593.90000000001
423,U30880,492,197208.37999999995,472,20,209369.91000000003,406578.29
424,U12883,492,35304.01000000004,344,148,1519905.4300000002,1555209.4400000002
425,U37846,491,-16626.22000000001,481,10,134441.3699999999,117815.1499999999
426,U34866,491,-21511.16999999999,466,25,98480.18000000002,76969.01000000004
427,U14002,491,384903.7900000015,289,202,1293537.9100000001,1678441.7000000016
428,U33728,490,2681.989999999935,324,166,209237.87,211919.85999999993
429,U11719,489,1934.7099999999957,463,26,17167.28999999997,19101.999999999967
430,U8297,489,-273.06999999999334,445,44,278177.12000000005,277904.05000000005
431,U11325,489,1635.8799999999992,393,96,457431.4799999999,459067.3599999999
432,U38344,488,-7131.390000000889,441,47,704068.860000001,696937.4700000001
433,U23382,488,-76964.12000000007,472,16,728907.45,651943.3299999998
434,U12579,488,15263.35999999999,421,67,84550.23999999999,99813.59999999998
435,U12392,487,93751.54000000015,390,97,2705880.5800000005,2799632.1200000006
436,U27571,487,-12381.170000000006,443,44,968609.1800000005,956228.0100000005
437,U43053,485,2879.530000000054,405,80,5330497.640000004,5333377.170000005
438,U26682,485,67326.36999999998,461,24,176471.53999999983,243797.9099999998
439,U10979,485,-4610.67999999999,471,14,114746.95999999999,110136.28
440,U27241,484,1544.1499999999178,346,138,1650754.8499999996,1652298.9999999995
441,U34733,484,4405.560000000005,457,27,45294.060000000005,49699.62000000001
442,U17238,484,-67125.51999999999,436,48,372728.1,305602.57999999996
443,U34509,484,4357.659999999971,292,192,1054301.7000000002,1058659.36
444,U31397,483,-949.909999999941,462,21,173133.50999999986,172183.59999999992
445,U1140585,483,-4872.439999999977,306,177,942115.4,937242.9600000001
446,U35594,482,-14366.390000000003,469,13,60788.81000000003,46422.42000000003
447,U31046,482,8472.64999999979,236,246,6551929.200000001,6560401.850000001
448,U1081680,482,-29.0200000000099,75,407,145048.99999999997,145019.97999999995
449,U43860,482,-4981.310000000091,412,70,956915.19,951933.8799999999
450,U35811,482,-94434.83,449,33,240292.41000000003,145857.58000000002
451,U16992,481,2403.4199999999983,413,68,438804.20999999985,441207.62999999983
452,U29056,481,-5843.150000000001,426,55,89976.18000000001,84133.03000000001
453,U43383,481,2350.430000000005,431,50,108933.78000000001,111284.21000000002
454,U27327,481,9560.990000000005,425,56,262747.2699999999,272308.2599999999
455,U11686,480,-18.219999999999118,410,70,85679.85,85661.63
456,U13385,480,744148.5699999994,424,56,2359566.0599999977,3103714.629999997
457,U39982,480,23555.189999999988,460,20,381373.75999999995,404928.94999999995
458,U31718,478,62433.99000000092,422,56,4195123.600000001,4257557.590000002
459,U11303,478,30581.430000000004,458,20,229774.34999999995,260355.77999999994
460,U9026,477,-9611.52000000002,447,30,138616.69,129005.16999999998
461,U814346,477,-60.43000000000056,298,179,28225.579999999984,28165.149999999983
462,U9847,477,28146.530000000002,398,79,213775.16999999987,241921.69999999987
463,U40585,477,-1009.4200000000042,453,24,93692.08000000002,92682.66000000002
464,U43562,476,86530.30999999997,372,104,240420.27000000008,326950.5800000001
465,U8055,476,41730.79,460,16,137901.55000000005,179632.34000000005
466,U25688,476,-10427.340000000017,427,49,160026.4399999999,149599.09999999986
467,U32465,476,15274.080000000147,204,272,4270441.550000001,4285715.630000001
468,U34908,476,9654.300000000047,453,23,1251919.27,1261573.57
469,U13125,476,-16390.14999999995,261,215,2334122.91,2317732.7600000002
470,U26990,476,97247.05999999917,294,182,7379114.719999999,7476361.779999998
471,U8798,475,-10599.689999999993,360,115,296704.07999999996,286104.38999999996
472,U36254,475,-5331.160000000018,434,41,491821.63000000006,486490.47000000003
473,U13716,473,11748.7599999999,273,200,1205019.23,1216767.99
474,U29438,473,19892.769999999953,448,25,374164.58999999985,394057.3599999998
475,U10860,473,-325656.94999999955,246,227,5500003.969999995,5174347.019999996
476,U16334,473,-22232.239999999998,89,384,387392.32,365160.08
477,U13915,473,54966.14,244,229,1501113.2700000005,1556079.4100000004
478,U41164,473,-4220.019999999997,428,45,63417.900000000045,59197.88000000005
479,U16218,473,-521027.7500000001,239,234,6191246.229999998,5670218.479999998
480,U19835,472,-22135.269999999975,158,314,2044530.8499999996,2022395.5799999996
481,U8934,472,819.9600000000246,150,322,1160553.6299999997,1161373.5899999996
482,U38504,472,3689.3599999999888,442,30,115607.81999999999,119297.17999999998
483,U10240,472,7828.719999999994,353,119,508268.63999999996,516097.3599999999
484,U16705,471,-38332.75000000006,321,150,4879613.180000002,4841280.430000002
485,U28245,471,8020.569999999969,401,70,142959.21999999994,150979.78999999992
486,U1117862,471,729.5199999999998,254,217,57145.84000000003,57875.36000000003
487,U16724,469,5744343.28,378,91,42264089.01999999,48008432.29999999
488,U21407,469,-42398.309999999976,297,172,283907.1800000001,241508.87000000014
489,U35639,469,134519.34000000008,402,67,822494.9700000001,957014.3100000002
490,U38208,468,-5260.849999999991,402,66,313548.86,308288.01
491,U15305,468,31351.649999999983,403,65,1048132.3799999994,1079484.0299999993
492,U24618,468,-17850.18000000008,219,249,1021179.1699999999,1003328.9899999999
493,U20162,468,-2601.8400000000374,151,317,700022.1299999999,697420.2899999998
494,U993621,468,-4472.950000000033,333,135,553339.2399999996,548866.2899999996
495,U9893,467,-17732.220000000034,316,151,685860.5200000003,668128.3000000002
496,U31308,467,-13978.600000000004,400,67,393562.38,379583.78
497,U16613,467,-27877.660000000014,439,28,211178.30000000002,183300.64
498,U38636,467,110689.13000000003,361,106,2387509.1199999996,2498198.2499999995
499,U14626,467,-356117.9100000001,415,52,11019170.500000004,10663052.590000004
500,U19623,466,4515.519999999988,239,227,417710.59,422226.11
501,U13423,466,-7752.619999999997,443,23,52909.590000000004,45156.97000000001
502,U33923,466,13981.579999999987,296,170,448815.45999999996,462797.0399999999
503,U26976,466,-1862.11,436,30,122838.38,120976.27
504,U27604,465,3263.1599999999976,340,125,44602.40999999998,47865.56999999998
505,U23760,464,-35943.05000000028,285,179,6903593.6400000015,6867650.590000002
506,U25676,464,-103239.25000000026,453,11,1254323.8499999999,1151084.5999999996
507,U36200,464,-6878.039999999988,263,201,381947.86,375069.82
508,U18259,464,10503.879999999957,402,62,343931.12999999995,354435.0099999999
509,U38727,463,-722.5699999999907,424,39,101366.8599999999,100644.2899999999
510,U32659,463,-2143.419999999995,254,209,866782.6600000004,864639.2400000003
511,U42720,463,-140928.43999999916,273,190,7424763.289999998,7283834.849999999
512,U32094,462,82280.69000000058,246,216,1672870.4600000002,1755151.1500000008
513,U38162,462,22063.46000000005,436,26,880116.2899999998,902179.7499999999
514,U27311,462,-29037.11000000021,172,290,510913.10000000003,481875.9899999998
515,U24198,462,27801.930000000008,444,18,103933.06000000006,131734.99000000005
516,U16583,461,-5932849.289999995,311,150,36280356.72,30347507.430000003
517,U35229,461,-87859.95999999989,424,37,669105.04,581245.0800000002
518,U1150710,461,-10545.679999999998,368,93,129734.32000000002,119188.64000000003
519,U992691,461,-29670.84000000001,277,184,2090812.5100000002,2061141.6700000002
520,U1269314,461,-689.9200000000374,337,124,484756.71,484066.79
521,U14684,460,-50258.37000000001,412,48,1968732.2499999998,1918473.8799999997
522,U14038,460,-61492.909999999945,447,13,549932.5899999999,488439.67999999993
523,U16272,460,694.3400000000505,364,96,612211.9200000005,612906.2600000006
524,U13986,460,-17891.880000000012,438,22,161195.0299999999,143303.1499999999
525,U20117,459,-198.30999999999682,400,59,68763.95,68565.64
526,U22935,459,57833.68,427,32,322998.20999999996,380831.88999999996
527,U20363,459,3907.860000000006,287,172,647640.4,651548.26
528,U9389,459,-5179.790000000008,432,27,220671.77,215491.97999999998
529,U43850,459,35399.379999999706,410,49,439849.13000000064,475248.51000000036
530,U26480,458,19647.13000000004,365,93,2954157.2000000007,2973804.3300000005
531,U37199,457,-12105.969999999998,408,49,341279.55000000005,329173.5800000001
532,U17193,457,60834.99999999994,226,231,10763196.55,10824031.55
533,U14259,457,331951.18999999965,387,70,4065491.3899999997,4397442.579999999
534,U32296,457,-421024.8799999996,401,56,1106136.5700000008,685111.6900000011
535,U9147,457,-15702.480000000001,361,96,263590.6300000001,247888.1500000001
536,U25626,456,1186.239999999999,383,73,52181.91000000001,53368.15000000001
537,U42997,456,-44581.470000000016,342,114,252833.29999999993,208251.8299999999
538,U29893,456,11417.00000000003,219,237,891320.53,902737.53
539,U37950,456,9901.81,432,24,57934.50999999984,67836.31999999985
540,U27061,455,4341.159999999954,438,17,1231214.760000001,1235555.9200000009
541,U30995,454,-1661.9699999999873,447,7,25489.079999999984,23827.109999999997
542,U14422,454,-1317.909999999828,253,201,3108582.3199999994,3107264.4099999997
543,U1160485,453,-6492.810000000003,334,119,74596.06,68103.25
544,U15612,453,-52779.14999999988,387,66,24310452.59000001,24257673.440000013
545,U12690,453,-51135.58000000001,361,92,726632.5699999998,675496.9899999999
546,U30863,453,348.8000000000045,418,35,41443.63000000002,41792.43000000002
547,U20064,452,-5119.899999999987,410,42,298514.11,293394.21
548,U16942,452,-9395.969999999998,428,24,103486.51,94090.54
549,U13358,452,1390.1400000000049,432,20,138689.33000000002,140079.47000000003
550,U16441,452,5120.699999999997,429,23,50770.14000000001,55890.840000000004
551,U42488,451,31354.78,414,37,297755.0799999999,329109.85999999987
552,U15544,451,7178.889999999991,339,112,612056.3200000001,619235.2100000001
553,U12627,451,34843.529999999984,335,116,2203872.57,2238716.0999999996
554,U43194,450,-16834.26000000006,358,92,2043226.3299999998,2026392.0699999998
555,U35212,450,37827.86999999998,437,13,267715.07,305542.94
556,U13623,449,30548.100000000013,313,136,411005.0800000001,441553.1800000001
557,U23474,449,23379.609999999986,307,142,772870.7199999996,796250.3299999996
558,U32648,449,2325.990000000027,362,87,140747.00000000055,143072.99000000057
559,U13747,449,-10484.33999999998,246,203,872621.35,862137.01
560,U19829,448,7763.46000000001,420,28,1158288.7200000002,1166052.1800000002
561,U14446,448,-7604.829999999991,91,357,610034.66,602429.8300000001
562,U19771,448,-8285.249999999975,425,23,246867.16999999987,238581.9199999999
563,U27941,447,-10453.439999999951,421,26,941796.2400000001,931342.8000000002
564,U14248,447,-598.6800000000075,433,14,33667.979999999996,33069.29999999999
565,U36792,447,134897.10000000024,414,33,1624645.2100000018,1759542.3100000022
566,U38714,447,-24181.409999999945,395,52,2813899.7600000002,2789718.35
567,U41472,447,-30700.83999999988,399,48,2296291.6800000006,2265590.840000001
568,U44046,447,272470.33999999997,411,36,682586.7199999999,955057.0599999998
569,U18432,447,1109.0600000000122,352,95,473758.53,474867.59
570,U30166,447,382618.44000000024,395,52,4068303.59,4450922.03
571,U1166180,447,-1751.7400000000016,258,189,154002.33999999997,152250.59999999998
572,U1325828,447,7764.2999999999365,224,223,46958.83999999992,54723.139999999854
573,U11597,446,2761.600000000056,377,69,376324.04000000044,379085.6400000005
574,U757609,446,-2164.8100000000004,324,122,185945.93999999997,183781.12999999998
575,U40348,445,-52681.82000000017,212,233,1202683.4900000002,1150001.6700000002
576,U36511,445,-22081.840000000062,260,185,1149213.74,1127131.9
577,U21971,445,-5098.159999999916,244,201,2107995.579999999,2102897.419999999
578,U39542,445,-26087.869999999933,379,66,584872.7899999998,558784.9199999999
579,U18438,445,1850.740000000002,420,25,58582.93000000001,60433.67000000001
580,U16935,445,-157786.67000000004,350,95,4885775.77,4727989.1
581,U11259,444,7233.909999999974,231,213,1106590.5499999998,1113824.4599999997
582,U23197,444,38329.15000000006,417,27,496911.36,535240.51
583,U38828,444,-18357.479999999872,354,90,1285287.7700000005,1266930.2900000005
584,U8683,444,-59196.859999999935,407,37,922346.3000000005,863149.4400000005
585,U35767,443,-38631.18000000008,355,88,1397043.8499999999,1358412.6699999997
586,U31805,443,50129.740000000005,367,76,589851.5599999999,639981.2999999999
587,U11383,442,80623.68999999994,286,156,167166.51000000004,247790.19999999998
588,U17177,442,648.2999999999611,405,37,764840.4400000001,765488.74
589,U26214,442,-407379.75000000006,380,62,9442196.410000006,9034816.660000006
590,U34644,442,-397079.38999999984,424,18,1076177.5000000005,679098.1100000006
591,U11976,441,5272.889999999984,214,227,1147178.2899999996,1152451.1799999995
592,U24279,441,14432.669999999998,259,182,829127.5199999998,843560.1899999998
593,U9753,441,31700.329999999944,339,102,1092930.8800000004,1124631.2100000002
594,U14508,441,39410.81000000386,213,228,17402911.25,17442322.060000002
595,U32831,441,-1589.089999999967,378,63,1022972.9800000001,1021383.8900000001
596,U43824,441,-1578.7800000000043,410,31,44724.70999999995,43145.92999999994
597,U627675,440,-7251.6900000000005,330,110,36448.929999999986,29197.239999999983
598,U28838,440,-13058.230000000014,360,80,870166.5900000003,857108.3600000003
599,U43205,440,-3498.009999999999,425,15,43364.49000000002,39866.48000000002
600,U14314,440,-118112.06000000003,379,61,1099177.4300000002,981065.3700000001
601,U18512,440,-126128.59999999979,312,128,345399.8100000003,219271.2100000005
602,U27425,439,-21389.450000000055,251,188,1132052.229999999,1110662.779999999
